Call Center ID,Operator Name,Issue Type,Response Time (mins),Call Time and Date,Number of Calls Daily
f0de0689-a8bf-435d-be28-15826cf2468e,Carrie Quinn,Accident,21,2024-04-26 00:00:00.336859,1889
e00fc7df-dd7b-465c-a76a-32f45d73b233,Mr. Richard Robinson Jr.,Toll Issue,3,2024-02-01 00:00:00.415094,1853
bf052d57-9453-4842-87ce-c378340e2309,Matthew Keller,Accident,12,2024-04-26 00:00:00.093491,1889
735aea70-5893-4dad-97ba-732640f6a885,Jason Thompson,Complaint,21,2024-03-08 00:00:00.968039,1654
993cf172-de07-4cda-90cf-cb5fd4e510f9,Mary Allen,Complaint,16,2024-03-24 00:00:00.507392,1503
a03c0062-27b1-4916-8521-7392a31a276b,Jessica Nunez,Road Block,9,2024-01-31 00:00:00.508299,1559
29a3b2df-6a14-4def-bc26-47e9ffe8469f,Christine Christensen,Road Block,11,2024-03-29 00:00:00.845355,1686
8f90fa86-b22c-4ad5-9f29-581f57b3098d,Jonathan Hopkins,Accident,11,2024-02-21 00:00:00.433776,1036
e517dcc0-89fc-4681-876e-c9d5b1abb465,Michael Gonzalez,Road Block,18,2024-01-23 00:00:00.250550,1688
90732d79-8c9d-4385-9c8a-1224fcfe875c,Carrie Quinn,Toll Issue,7,2024-01-03 00:00:00.078242,1459
9ae466d5-0ec4-4c56-9e3a-77271bae0b44,Benjamin Hammond,Traffic Signal Fault,6,2024-02-29 00:00:00.790922,1246
6a4c79d7-d46d-479f-9717-e58150c67b05,Sean Harvey,Complaint,22,2024-06-20 00:00:00.615943,1903
b3596483-0f61-4775-96a6-d2e43bb57458,Shawn Moses,Traffic Signal Fault,19,2024-06-22 00:00:00.631441,1280
1848b5b8-0901-4d51-8c18-7bc87a64e3a1,Kristina Werner,Complaint,21,2024-03-24 00:00:00.707241,1503
c7da6fe0-c822-4a0d-bcdf-3ac968d4e5ce,Susan Turner,Accident,17,2024-03-22 00:00:00.179296,1491
8101e15f-6c69-4aba-b6b6-505daabf4f99,Jonathan Hopkins,Accident,28,2024-01-23 00:00:00.882292,1688
c35c253f-949e-43e1-b961-3d5bc6ea4975,Nancy Dawson,Traffic Signal Fault,13,2024-01-23 00:00:00.096390,1688
60335227-f9c5-47f0-bee2-56b016eefad2,Stacey Lambert,Transport Query,16,2024-04-10 00:00:00.433394,1646
02cd8457-1f26-432d-ae1a-fe8b3b46dcdb,Jeffrey Harding,Road Block,9,2024-03-29 00:00:00.046230,1686
6293d2b6-f930-433a-9cf5-e27676b865bf,Stacey Lambert,Accident,13,2024-04-10 00:00:00.147899,1646
c242d197-5166-49a3-8756-ce6a99262e4e,Regina Conley,Toll Issue,20,2024-03-29 00:00:00.986078,1686
3daf524f-ea72-4751-9bd1-b72d295e30c1,Jonathan Hopkins,Complaint,19,2024-02-01 00:00:00.173174,1853
17919c8d-8c0c-4239-8c0a-324c10c05d6c,Cynthia Freeman,Complaint,21,2024-04-10 00:00:00.046770,1646
f1d139f3-a7bc-402b-99dd-c9a34fafac25,Ralph Horton,Toll Issue,4,2024-01-14 00:00:00.428587,1090
b6e78d12-f9a0-43f1-9967-0b105a8986c7,Joshua Jones,Transport Query,13,2024-03-22 00:00:00.501225,1491
9179629c-68e3-45fc-920b-9a5882d85933,Shannon Simpson MD,Traffic Signal Fault,13,2024-03-24 00:00:00.957977,1503
0a1510f1-d97b-40ff-b340-2e9ea5a3df71,Joseph Gray,Accident,26,2024-02-09 00:00:00.081332,1632
2848e9f6-55fa-493a-b848-666a89837c32,Cynthia Freeman,Transport Query,7,2024-06-20 00:00:00.176343,1903
c27a77f8-6bb4-4108-af2a-de54c5240fb9,Richard Pugh,Road Block,19,2024-02-29 00:00:00.377327,1246
df700143-df39-4582-a5c0-d95f1da58759,Matthew Robinson,Toll Issue,25,2024-04-26 00:00:00.214825,1889
0634f252-a040-4158-83d9-8b9b149bc954,Andrew Boyer,Toll Issue,20,2024-06-22 00:00:00.586400,1280
657c6616-030b-4cf6-aa84-8ffb90b6408f,Jason Thompson,Road Block,30,2024-03-03 00:00:00.145464,1490
fd97f548-2cad-4df2-9bf0-886decdc7f62,Nicole Stone,Complaint,27,2024-06-03 00:00:00.280350,1745
c5964aa9-7736-43da-b99a-2011503bb27f,Regina Conley,Complaint,4,2024-06-03 00:00:00.697138,1745
29646451-0d24-45ef-8c1b-dd2c24cb9685,Robert Bell,Complaint,17,2024-04-10 00:00:00.681339,1646
775cad9b-c9c5-4ad0-87b4-72d50851da5f,Krista Taylor,Road Block,25,2024-06-04 00:00:00.794917,1137
f044340d-dafa-404c-9efa-879c1d2196e9,Jason Thompson,Complaint,19,2024-01-21 00:00:00.630961,1675
c1fd0aae-1634-4172-ac0e-08aaa5e4eb15,Stephanie Ortega,Transport Query,1,2024-03-08 00:00:00.716664,1654
83fd9b61-8293-4ed5-9b48-50a04af19744,Ralph David,Transport Query,27,2024-02-29 00:00:00.754986,1246
de5e5d47-b2d8-4aee-8cb1-d4f0ff899b52,Erik Webb,Traffic Signal Fault,15,2024-06-20 00:00:00.828761,1903
d052a0e9-ae95-49ce-a96b-331c9e1f558d,Robert Bell,Complaint,30,2024-06-22 00:00:00.604515,1280
fcd592e3-3c72-4c0e-93f1-66b68f61ba36,Kristina Werner,Complaint,29,2024-02-01 00:00:00.908867,1853
56d77505-beea-42ae-b8bd-f68753d91846,Christine Christensen,Transport Query,15,2024-06-04 00:00:00.508920,1137
4c9140f6-d3bb-40d3-b65c-45db3cdfa6ba,Cynthia Freeman,Accident,19,2024-06-04 00:00:00.460627,1137
0a64a835-55a8-4791-bc26-693d6fc9361c,Ralph David,Complaint,22,2024-01-09 00:00:00.144772,1869
7eed775c-4b92-4fb4-892e-3388b81ff63c,Richard Pugh,Complaint,30,2024-03-29 00:00:00.687291,1686
bb99ff07-737b-44e3-af91-c09ea3ad6ad4,Stacey Lambert,Road Block,4,2024-03-18 00:00:00.812973,1052
bab04a2b-3b00-4ce9-b47e-583e05c38f2c,Jonathan Hopkins,Accident,23,2024-01-03 00:00:00.047317,1459
0423de87-3b2b-4e93-80d1-f921d7d6a692,Keith Durham,Traffic Signal Fault,30,2024-02-29 00:00:00.745526,1246
71541c95-b46e-4afa-b0bc-2cc29c9a9f2b,Shawn Moses,Accident,21,2024-01-06 00:00:00.008756,1026
ba44f2ac-7922-428f-93c0-befc939305bc,Michael Gonzalez,Toll Issue,22,2024-06-03 00:00:00.999034,1745
782c5d72-b45d-4a2d-861d-b4c22c182e8e,Matthew Keller,Transport Query,21,2024-01-03 00:00:00.575855,1459
56039359-b1f0-4b7e-95ef-785f76933915,Jennifer Stanley,Road Block,6,2024-03-08 00:00:00.426019,1654
702b179c-daa7-4658-a28d-970ccb85c467,Joanne Allen,Traffic Signal Fault,27,2024-05-05 00:00:00.716003,1992
164b11db-1eff-418d-b34b-a8a45d66f90c,Nicole Stone,Complaint,10,2024-01-14 00:00:00.983456,1090
fb67706d-693d-48a5-9d9c-7fa708f000fa,Dean Young,Accident,18,2024-04-26 00:00:00.486001,1889
83ef4a51-b40c-480c-9c9d-096280a19dc4,Kristen Montoya,Toll Issue,16,2024-06-04 00:00:00.527228,1137
7b452868-1124-43a0-92ae-c49de0454f7d,Shannon Simpson MD,Accident,5,2024-02-01 00:00:00.773629,1853
c8e3f990-f811-4a49-8bde-7ecba2b14555,Mary Allen,Complaint,14,2024-02-01 00:00:00.003598,1853
ebf735e7-5982-4bf0-96ad-b6a026090463,Sean Harvey,Road Block,7,2024-02-21 00:00:00.153675,1036
d0760aad-8c40-4520-8e48-0b157301ca49,Christine Christensen,Traffic Signal Fault,17,2024-02-29 00:00:00.150455,1246
e4d03a2e-26da-4986-a0ca-1b9b53215548,Cynthia Freeman,Transport Query,19,2024-02-09 00:00:00.347840,1632
6ccee461-0ad7-456c-a53c-c02025085cde,David Price,Road Block,1,2024-02-01 00:00:00.246913,1853
876f53c0-11e1-48f9-a160-ca4bd878d4b3,Julia Jones,Complaint,25,2024-04-26 00:00:00.067456,1889
8683d79c-fc5c-432f-ad8f-7ca14c0eb810,Nancy Dawson,Toll Issue,23,2024-01-23 00:00:00.263279,1688
0d779779-959e-4f6e-9f87-66b48a15cacb,Ralph Horton,Accident,9,2024-01-21 00:00:00.376383,1675
ee71d52a-7e47-4bb2-95c8-02bb0529d85e,Anna Parsons,Traffic Signal Fault,25,2024-03-08 00:00:00.683729,1654
ea8d5f17-2b5b-4562-a577-a9303724a5b7,Hailey Hopkins,Toll Issue,4,2024-01-03 00:00:00.969752,1459
53a836af-015f-4a6e-83c8-eeb0f7a1cd7e,Nicole Stone,Transport Query,28,2024-03-22 00:00:00.310230,1491
3948651f-cd1b-49ce-b317-09fbccf9a1de,Erik Webb,Toll Issue,13,2024-05-05 00:00:00.671267,1992
00544f9f-3ad5-4e8b-ab84-1ede2a546f9d,Kristina Werner,Road Block,15,2024-04-10 00:00:00.681137,1646
04a73195-130a-4cf6-b38b-951dda975927,Ralph Horton,Road Block,2,2024-01-09 00:00:00.907708,1869
520b0f1e-6604-4e78-acc8-3701797d3e1a,Michael Gonzalez,Traffic Signal Fault,22,2024-03-29 00:00:00.170591,1686
f18ddcb3-5d7e-4abf-900f-99fe92ed8d3b,Anna Parsons,Road Block,18,2024-01-09 00:00:00.659429,1869
554d7b30-153a-4b05-8f76-e30f580c05e0,Carrie Quinn,Traffic Signal Fault,11,2024-01-23 00:00:00.581889,1688
f3cd730f-f77c-4a15-9a98-c4346b5350b4,Stacey Lambert,Road Block,22,2024-04-26 00:00:00.799464,1889
41ec7349-9c22-4e1e-9fd7-2dffd1e3d95b,Carrie Quinn,Accident,12,2024-04-26 00:00:00.475945,1889
24fd35cf-6e7b-494d-8716-6ada8ef96ed9,Mary Allen,Accident,24,2024-01-21 00:00:00.750415,1675
13f99bc5-1ebd-44ad-b18a-5e47724fdef8,Dean Young,Transport Query,29,2024-03-28 00:00:00.590558,1128
a86d4a6d-cb87-4daa-8de8-4a2bf66164e7,Hailey Hopkins,Traffic Signal Fault,7,2024-01-23 00:00:00.626131,1688
c3d7f29a-2b09-4a41-8c05-5a5efd3f63b3,Stephanie Ortega,Road Block,15,2024-01-06 00:00:00.726556,1026
4e288fef-3693-46a7-a864-66cb2baa58bf,Samantha Holland,Accident,15,2024-03-29 00:00:00.741924,1686
779be650-1537-434c-ad4c-0060d0a11268,Dean Young,Accident,26,2024-02-01 00:00:00.707008,1853
3cc66240-ab0c-4f1f-b144-1ba1704bb0b5,Ralph David,Road Block,21,2024-03-03 00:00:00.112936,1490
927a1992-d667-4968-94fb-4ee91d443b45,Kenneth Wells,Transport Query,14,2024-03-22 00:00:00.715042,1491
de413a94-5e25-4eab-9c7c-5752194ad433,Samantha Holland,Complaint,20,2024-03-22 00:00:00.222712,1491
c688a87d-45cc-496d-940a-59b5e29d133c,Joseph Gray,Traffic Signal Fault,1,2024-02-21 00:00:00.476075,1036
51077bdc-b47c-461d-87c0-1d8f55d38223,Keith Preston,Road Block,23,2024-06-20 00:00:00.767978,1903
636461b3-f9ec-4188-a7c1-c5347e39175b,Michael Gonzalez,Accident,17,2024-03-22 00:00:00.526076,1491
a888195c-754a-4936-a784-b701213a0362,Jonathan Hopkins,Toll Issue,9,2024-01-23 00:00:00.428185,1688
08c703fb-28b9-48d5-9896-1718940ab726,Andrew Boyer,Complaint,9,2024-01-21 00:00:00.736927,1675
5290403b-523e-4d0b-bc95-15e7c56ed289,Joshua Jones,Traffic Signal Fault,22,2024-03-22 00:00:00.740062,1491
8247526b-822a-4588-8ee4-6f6e55f2fcd4,Dean Young,Transport Query,9,2024-06-04 00:00:00.336286,1137
d25df9d3-8e85-419b-bd02-aaf8ba7a66ff,Keith Preston,Traffic Signal Fault,14,2024-01-09 00:00:00.664300,1869
06067e7f-96fe-44d0-bbe6-aa21c4fca3cd,Andrew Boyer,Toll Issue,9,2024-01-03 00:00:00.201657,1459
8c268655-2b4f-4079-9124-018414ffbea6,Matthew Robinson,Complaint,25,2024-05-05 00:00:00.382555,1992
b1c43e2f-7086-4dfe-ad45-f0bc8d0c2b2e,Ralph David,Traffic Signal Fault,23,2024-02-01 00:00:00.386809,1853
c80bdb2e-1ec9-4762-990e-f04c6b43b61b,Mr. Richard Robinson Jr.,Toll Issue,2,2024-06-22 00:00:00.037087,1280
a29a0a71-5056-4263-90f1-d893235b5136,Joseph Gray,Complaint,25,2024-01-03 00:00:00.728106,1459
85f78230-936b-4eb5-8f23-7b71d36cb6ac,Jennifer Stanley,Road Block,16,2024-01-03 00:00:00.162107,1459
86736bb0-0832-4dd2-8b40-d63a74389cec,Krista Taylor,Complaint,13,2024-03-29 00:00:00.134397,1686
01801a3c-c8c5-4132-8584-8324f84d1c27,Joseph Roberts,Road Block,21,2024-01-21 00:00:00.676203,1675
0bd0316c-3002-47cc-bb19-f9df4a881a9f,Ralph David,Transport Query,16,2024-01-09 00:00:00.476933,1869
3f465b10-4d29-458f-9259-707fd118d11f,Jennifer Stanley,Traffic Signal Fault,27,2024-06-03 00:00:00.846687,1745
b0966273-8e54-42bf-b8f5-77d9e68a6f1d,Ralph Horton,Traffic Signal Fault,3,2024-02-29 00:00:00.498761,1246
b04b997b-ca9c-4201-aa42-b69b99e51c0a,Keith Durham,Complaint,14,2024-06-03 00:00:00.067286,1745
c56a3097-e705-4097-8511-cb3ffbb484aa,Cynthia Freeman,Transport Query,22,2024-01-23 00:00:00.697443,1688
79e7104e-a162-42fb-b3d2-d74b121012b7,Jennifer Stanley,Complaint,24,2024-06-20 00:00:00.125644,1903
b7a2eb8e-b28b-43f2-88eb-aeb254391e30,Keith Preston,Traffic Signal Fault,19,2024-03-28 00:00:00.789137,1128
366c8ec0-c23a-496b-818e-021754629074,Joseph Roberts,Toll Issue,23,2024-04-10 00:00:00.011079,1646
7d34a89a-8c17-4fe3-958e-ff41e72215d8,Benjamin Hammond,Toll Issue,5,2024-03-29 00:00:00.572600,1686
92089916-d495-4d38-8f3c-6652098dc912,Mr. Richard Robinson Jr.,Toll Issue,13,2024-01-09 00:00:00.037554,1869
73c41765-05c7-446f-9833-00b148c1412e,Jon Ward,Complaint,7,2024-06-20 00:00:00.695705,1903
ea3eb016-efa4-468e-8f7a-b31546194e0f,Stephanie Ortega,Toll Issue,15,2024-01-03 00:00:00.329355,1459
fbee494e-91d7-448b-8546-91d8ad86477e,Cynthia Freeman,Traffic Signal Fault,14,2024-02-21 00:00:00.586522,1036
774f4112-305c-43ba-8b27-46015af82a52,Jonathan Hopkins,Toll Issue,3,2024-04-10 00:00:00.088521,1646
db754608-8f93-4d27-b1ce-27823410502c,Jeffrey Harding,Accident,4,2024-01-06 00:00:00.496157,1026
bfa0a836-ace0-4907-8c1e-39fb4fd24670,Carrie Quinn,Traffic Signal Fault,5,2024-03-18 00:00:00.026509,1052
b9d6a989-f0c0-409d-96c5-dfb855a99655,Kristina Werner,Transport Query,23,2024-05-05 00:00:00.999430,1992
a9564fac-5b86-49ac-ae45-911e63aa792b,Hailey Hopkins,Road Block,2,2024-06-03 00:00:00.499600,1745
d8deb5c9-6561-4408-80e8-36a97d54dc9a,Anna Parsons,Accident,12,2024-01-21 00:00:00.975719,1675
2645738e-3641-43ea-8da5-0fcbd3389fc3,Regina Conley,Transport Query,2,2024-06-22 00:00:00.700454,1280
ac343988-7909-4797-91ed-7c22783cd173,Shawn Moses,Accident,2,2024-03-03 00:00:00.941501,1490
0140fd84-ec83-43e3-82e4-00b04264ba81,Stephanie Ortega,Accident,23,2024-04-26 00:00:00.364218,1889
623b4398-172d-4a8d-a15b-fed04190b919,Robert Bell,Transport Query,1,2024-03-29 00:00:00.396257,1686
b1e830db-f012-4d32-91fa-340d060a23c7,Ralph Horton,Transport Query,16,2024-02-09 00:00:00.480711,1632
e681244c-79a4-488a-acd0-e925604139ee,Robert Bell,Road Block,24,2024-01-21 00:00:00.747310,1675
9777be8f-d27d-4c71-8c10-c4714239c270,Joseph Roberts,Road Block,10,2024-05-05 00:00:00.833856,1992
b3de3cf4-d0fe-426a-9b78-fc87be55178f,Nancy Dawson,Transport Query,23,2024-03-22 00:00:00.187200,1491
8e645b65-5ac7-4cde-a806-c800f56b0b59,Kenneth Wells,Toll Issue,12,2024-01-14 00:00:00.944308,1090
f42c4383-e718-43ab-982f-08966a187f2c,Sean Harvey,Transport Query,17,2024-04-10 00:00:00.890057,1646
7cafb2d1-8352-4b45-a9d6-a1d435424ee4,Samantha Holland,Transport Query,2,2024-01-23 00:00:00.256721,1688
44b800db-c256-4c55-a07e-f6fd7fb25669,Jon Ward,Complaint,6,2024-06-20 00:00:00.216033,1903
5e66daef-c915-4662-be9f-64ee76ae6e17,Michael Gonzalez,Toll Issue,6,2024-05-05 00:00:00.543311,1992
8397c84d-2985-42c0-b749-2bd5ab618303,Michael Gonzalez,Toll Issue,27,2024-06-20 00:00:00.130871,1903
b977982d-844f-4f7b-99fe-2d0b8a0f3b1b,Sean Harvey,Transport Query,7,2024-03-22 00:00:00.479415,1491
614642d3-dca0-4c23-931b-d04e27833506,Stephanie Ortega,Road Block,19,2024-03-03 00:00:00.607064,1490
4672a331-8342-4a11-b0de-a86f6514ba47,Jon Ward,Traffic Signal Fault,19,2024-06-20 00:00:00.292493,1903
82e677c9-612c-428b-93d5-acb8d534f5e5,Ralph Horton,Complaint,13,2024-04-26 00:00:00.413517,1889
dab9f364-6967-4c91-8c87-5a9e549cf311,Robert Bell,Accident,9,2024-04-26 00:00:00.408919,1889
b0fa998f-9815-47d7-b0fb-0abb24f25687,Jessica Nunez,Accident,23,2024-02-01 00:00:00.961169,1853
d68d62b3-bf21-4081-9459-438c6b0598e6,Carrie Quinn,Complaint,19,2024-03-24 00:00:00.513107,1503
d9ce72b7-92c4-4860-8b89-5da7a320cb42,Stacey Lambert,Traffic Signal Fault,17,2024-02-29 00:00:00.974156,1246
fdf5f6f4-36a1-4486-a579-94b77a90f17e,Jeffrey Harding,Road Block,19,2024-02-01 00:00:00.400621,1853
ff8d6b66-c65e-428e-854a-e4fbd37a9616,Keith Preston,Transport Query,29,2024-01-09 00:00:00.941924,1869
82e95fc1-cf84-4621-9022-847ceb0ab5cd,Benjamin Hammond,Transport Query,16,2024-03-29 00:00:00.053207,1686
a30aace0-3b9e-4592-b8e5-a00d9b43956a,Carrie Quinn,Complaint,30,2024-04-26 00:00:00.028919,1889
8079e9bf-8b12-423c-bfc2-d74b5a7d9fc2,Kristen Montoya,Road Block,24,2024-03-08 00:00:00.451239,1654
abe4df32-240b-41c0-959b-ad76dea820fa,Jon Ward,Accident,11,2024-03-22 00:00:00.463011,1491
6da05979-fa95-4dff-b42d-16f445ef5238,Hailey Hopkins,Toll Issue,26,2024-06-03 00:00:00.103271,1745
34fdc9e0-fda3-4833-8a7e-de9cc6fe655c,Christine Christensen,Traffic Signal Fault,11,2024-04-10 00:00:00.958563,1646
5f3959de-8145-434b-932d-ed031188ccd6,Michael Gonzalez,Road Block,30,2024-06-22 00:00:00.431864,1280
cf0ecaa0-f391-4671-8242-5dd8990dc6dc,Keith Preston,Accident,17,2024-02-09 00:00:00.723412,1632
f2333aa5-aced-44db-a45b-ee2fab5b22d7,Nancy Dawson,Complaint,23,2024-06-03 00:00:00.308238,1745
386ccb94-bab1-410f-9494-aabeeaa22a5c,Joseph Gray,Road Block,22,2024-03-29 00:00:00.863693,1686
141cea45-fe53-4996-8dcb-a294bb281fc2,Michael Gonzalez,Traffic Signal Fault,11,2024-03-18 00:00:00.588779,1052
acf63eb3-a065-4fc0-a3d2-b817ee755ceb,Jon Ward,Transport Query,11,2024-05-05 00:00:00.434289,1992
5fdb7490-1508-4a3f-a356-157e01bafb78,Stephanie Ortega,Road Block,5,2024-06-03 00:00:00.560462,1745
18a655f6-19bf-4a35-abf7-9a53db85d0a8,Mary Allen,Traffic Signal Fault,2,2024-04-26 00:00:00.156135,1889
c227e2b6-dd4d-4e38-b0ee-4dcd0b9bae20,Erik Webb,Accident,16,2024-02-21 00:00:00.224072,1036
fd37c8af-f200-4dc5-9427-32b4ba5eec05,Jason Thompson,Toll Issue,19,2024-01-06 00:00:00.182283,1026
e0258622-b02a-49e7-852e-2578af3feeb8,Shawn Moses,Toll Issue,11,2024-02-01 00:00:00.536664,1853
80cd4fa8-4799-4d64-896b-73d457e81867,Sean Harvey,Traffic Signal Fault,9,2024-03-24 00:00:00.668701,1503
2f932f65-6671-4b4d-ba42-7c19107149c5,Jeffrey Harding,Road Block,2,2024-06-03 00:00:00.681557,1745
8fca0a31-3784-4732-a0a1-4fb7e5e65ba7,Nancy Dawson,Toll Issue,7,2024-04-26 00:00:00.483586,1889
34dde48a-c45a-4b66-969d-b2b3851bca37,Jonathan Hopkins,Road Block,8,2024-02-09 00:00:00.119206,1632
a3c2140c-ba24-4fbd-b731-7d3c8ba2755d,Jon Ward,Toll Issue,2,2024-06-20 00:00:00.829901,1903
82123e4d-79f1-46b4-954d-dd2957e28332,Joshua Jones,Accident,17,2024-01-21 00:00:00.797371,1675
1ad5256e-fe6a-4e35-9b2b-ff5a3c1403aa,Michael Gonzalez,Accident,5,2024-02-01 00:00:00.268323,1853
c8c7e8b7-ed1a-4be4-9e72-9091fb27574a,Erik Webb,Complaint,24,2024-06-20 00:00:00.471626,1903
c2ad232d-6087-48fe-a466-0b0777262df9,Mary Allen,Transport Query,27,2024-03-29 00:00:00.240494,1686
6a2f86b9-e431-4c1b-a650-8467c96fa3b1,Ralph Horton,Complaint,15,2024-02-29 00:00:00.236840,1246
ff1db7e0-145b-4b49-86e1-db61fc5f6bfe,Krista Taylor,Complaint,29,2024-06-04 00:00:00.199904,1137
314430ca-0b92-4780-8a2e-f1975d035feb,Ralph Horton,Complaint,27,2024-03-24 00:00:00.633789,1503
b119b44c-32f6-43bf-a22a-60523ba48fbd,Nicole Stone,Accident,17,2024-01-09 00:00:00.526197,1869
af3b2728-3e43-4c98-9925-e743694fd351,Matthew Robinson,Road Block,7,2024-04-26 00:00:00.366222,1889
23e9ac9a-2014-4511-8390-79b99f858118,Jon Ward,Toll Issue,27,2024-01-09 00:00:00.885770,1869
00b0496c-84c2-4336-b819-5f3ffcb73f4e,Susan Turner,Complaint,4,2024-02-01 00:00:00.526785,1853
51424306-ddab-42e8-951d-6e9c95ae9fe2,Anna Parsons,Accident,3,2024-02-09 00:00:00.807434,1632
e64e9b76-291f-4f11-8f36-661e00642362,Shawn Moses,Complaint,1,2024-02-01 00:00:00.859158,1853
e76eed15-d5c3-44ef-a448-82fc08476821,Kimberly Reid,Road Block,29,2024-06-22 00:00:00.721032,1280
8ed45c4b-75c6-4309-bc3a-5880ec212aff,Jon Ward,Road Block,2,2024-04-10 00:00:00.008321,1646
39840c92-402e-4171-be6c-0951462707a4,Stephanie Ortega,Complaint,29,2024-02-01 00:00:00.474036,1853
b7f65cc5-316e-4c28-a551-d4d3b94ce947,Mr. Richard Robinson Jr.,Traffic Signal Fault,23,2024-03-22 00:00:00.556803,1491
dea44076-63bf-41ac-9218-cd438b0ae037,Matthew Robinson,Transport Query,24,2024-03-18 00:00:00.156835,1052
db6242d3-05a0-421d-ba9a-04b3926377fd,Cynthia Freeman,Transport Query,19,2024-03-18 00:00:00.924425,1052
9eeeb5a2-d0ea-4d6e-a731-ce13fa35f14a,Joshua Jones,Accident,3,2024-03-24 00:00:00.420548,1503
0f161924-efb9-47bb-871d-b68c6a839dce,Stacey Lambert,Toll Issue,7,2024-04-26 00:00:00.291614,1889
2e0d7453-4f30-4865-9a79-0f2596f6e37c,David Price,Toll Issue,27,2024-02-01 00:00:00.285510,1853
83f369f0-835f-40a0-9fba-46474febccec,Joseph Roberts,Road Block,16,2024-04-10 00:00:00.055338,1646
da4c1dab-2e65-41cc-89e0-fd9f83982c08,Krista Taylor,Road Block,18,2024-06-20 00:00:00.034372,1903
359c9936-7232-49fe-87a4-04eddcd5d7c6,Jeffrey Harding,Transport Query,7,2024-06-03 00:00:00.707706,1745
b9363662-8f03-43ad-abdb-2aeb607efdec,Dean Young,Toll Issue,22,2024-03-08 00:00:00.949424,1654
706440e5-9bc3-4e8b-80b5-34c573584055,Jennifer Stanley,Transport Query,24,2024-03-22 00:00:00.922950,1491
8878180f-42bc-448d-9b1a-8b35e58a7468,Mr. Richard Robinson Jr.,Accident,5,2024-06-03 00:00:00.309742,1745
5dda7b2f-259b-4c91-a7d2-0ff25e3e6f1e,Dean Young,Toll Issue,2,2024-01-23 00:00:00.668241,1688
9cce07d2-3c05-49ba-8478-e453ac4235b1,Michael Gonzalez,Transport Query,28,2024-04-10 00:00:00.223620,1646
a60c5e73-83bc-4ba0-999c-0c51e7136d79,Kimberly Reid,Complaint,24,2024-02-29 00:00:00.736511,1246
ba3d7fb4-ca02-403e-8cb5-dd1d7499627e,Julia Jones,Complaint,23,2024-02-21 00:00:00.282167,1036
64a8e4dc-da6e-40bb-889e-da55aad4ff0e,Jerry Johnson,Transport Query,2,2024-03-08 00:00:00.574168,1654
860dbe42-ff25-4926-ae48-1008b22e936f,Andrew Boyer,Transport Query,19,2024-02-21 00:00:00.901269,1036
8f408af1-c119-455b-bad7-5df873b198d5,Christine Christensen,Transport Query,8,2024-02-29 00:00:00.710464,1246
f3b81a6e-b4db-40b2-8699-8f45cf1283a1,Nicole Stone,Transport Query,18,2024-04-10 00:00:00.753135,1646
af0a6159-d298-42c4-b8cc-7f6f4dbca1d0,Dean Young,Accident,19,2024-02-01 00:00:00.185284,1853
d6640660-f832-4cd2-8df4-08f8c217c1c3,Mr. Richard Robinson Jr.,Toll Issue,29,2024-01-09 00:00:00.961443,1869
ce0e9945-8481-41fb-8607-804774fe5050,Krista Taylor,Toll Issue,11,2024-02-01 00:00:00.417506,1853
3e5910be-a21c-4e32-9552-a9967a93146c,Michael Gonzalez,Traffic Signal Fault,23,2024-02-01 00:00:00.764676,1853
e70047d6-92a6-4cdd-ad2f-68173aa3db04,Keith Durham,Traffic Signal Fault,17,2024-06-22 00:00:00.100427,1280
9c6881ec-68f6-4501-85dd-482ec8ec7005,Joanne Allen,Transport Query,3,2024-02-01 00:00:00.039560,1853
9e8856f4-c7fe-426c-9d45-aab936d0ea31,Keith Preston,Transport Query,23,2024-01-06 00:00:00.059198,1026
e118dbd6-37a1-41f8-ba2e-7323b9de65c6,Kristen Montoya,Transport Query,5,2024-02-01 00:00:00.847116,1853
5e46a874-d65b-4306-8e10-092fc3b18d10,Shawn Moses,Road Block,3,2024-03-03 00:00:00.949164,1490
2c2759ba-c628-48cd-ab51-7f097eeb6fe1,Keith Durham,Transport Query,11,2024-06-03 00:00:00.730817,1745
72d70c82-d6c5-43e4-9fd0-4dbaff4094e8,Shannon Simpson MD,Road Block,26,2024-03-24 00:00:00.709134,1503
2e5a6107-897c-4c0e-91fa-03e7d87df87d,Krista Taylor,Transport Query,22,2024-02-29 00:00:00.939737,1246
d80daf45-7618-43e1-aac2-cb248d36016c,Matthew Robinson,Complaint,13,2024-02-21 00:00:00.347001,1036
e92a4f71-7dd6-44f6-bdf7-344db6a001e4,Matthew Keller,Toll Issue,14,2024-03-29 00:00:00.349360,1686
f95b26c5-b5ef-4c1d-bcee-3acd8bc64f07,Nancy Dawson,Traffic Signal Fault,3,2024-05-05 00:00:00.566426,1992
f5e134b5-7545-4da5-9b08-18731f297998,Regina Conley,Complaint,17,2024-01-31 00:00:00.837283,1559
8154d2a4-3dde-479f-9270-0eb21b444b7c,Ralph David,Accident,8,2024-01-06 00:00:00.751773,1026
b6291544-186d-49d9-ba37-e94ff9e3dfc6,Kristina Werner,Traffic Signal Fault,30,2024-01-31 00:00:00.375904,1559
9e85ccbc-0156-4aa8-9d0c-b9cd029f1d7d,Stacey Lambert,Traffic Signal Fault,9,2024-06-03 00:00:00.649523,1745
